customer_id,segment_name,recency_days,frequency,monetary,ticket_count,return_rate,avg_discount_pct,sessions_30d
CUST01069,Regular Customers,55,1,1446.51,0.0,0.0,0.26,3
CUST01070,High-Value Unhappy Customers,11,8,5227.41,2.0,0.0,0.26625,1
CUST01071,New Customers,14,1,690.61,0.0,0.0,0.17,7
CUST01072,Dormant Customers,183,1,377.27,1.0,1.0,0.3,8
CUST01073,Loyal Customers,80,3,4033.7000000000003,2.0,0.3333333333333333,0.14333333333333334,5
CUST01074,Regular Customers,114,3,1784.42,0.0,0.0,0.24,12
CUST01075,Regular Customers,26,2,1464.29,2.0,1.0,0.065,1
CUST01076,Loyal Customers,83,6,2467.42,1.0,0.0,0.33166666666666667,2
CUST01077,Regular Customers,68,1,1080.77,0.0,0.0,0.45,1
CUST01078,At Risk Customers,156,2,777.22,1.0,0.0,0.24,2
CUST01079,Regular Customers,177,1,1832.92,0.0,0.0,0.1,5
CUST01080,Regular Customers,117,3,1250.62,2.0,0.3333333333333333,0.37000000000000005,0
CUST01081,High-Value Unhappy Customers,19,4,4027.1899999999996,1.0,0.25,0.24,0
CUST01082,Regular Customers,35,1,1181.66,0.0,0.0,0.34,4
CUST01083,At Risk Customers,236,2,767.05,0.0,0.0,0.35,1
CUST01084,Loyal Customers,76,8,4552.1900000000005,1.0,0.0,0.2525,3
CUST01085,Dormant Customers,358,1,1786.06,0.0,0.0,0.35,1
CUST01086,Loyal Customers,71,5,3512.67,3.0,0.2,0.354,8
CUST01087,New Customers,2,1,839.43,1.0,1.0,0.3,2
CUST01088,New Customers,0,1,361.44,0.0,0.0,0.42,8
CUST01089,Regular Customers,25,1,337.51,0.0,0.0,0.43,2
CUST01090,At Risk Customers,144,2,1200.77,0.0,0.0,0.21000000000000002,1
CUST01091,Regular Customers,87,1,505.4,1.0,0.0,0.29,7
CUST01092,High-Value Unhappy Customers,196,9,7556.9,2.0,0.0,0.2833333333333333,2
CUST01093,Regular Customers,285,3,1477.44,1.0,0.0,0.33666666666666667,5
CUST01094,Loyal Customers,72,6,4050.79,3.0,0.0,0.235,1
CUST01095,Regular Customers,41,2,1152.1100000000001,0.0,0.0,0.325,2
CUST01096,Champions,3,6,4814.21,2.0,0.16666666666666666,0.19666666666666666,10
CUST01097,At Risk Customers,233,5,2841.22,0.0,0.0,0.25,4
CUST01098,At Risk Customers,198,2,1964.25,1.0,0.0,0.33499999999999996,3
CUST01099,Loyal Customers,14,10,6243.88,0.0,0.0,0.327,9
CUST01100,Regular Customers,24,1,491.36,0.0,0.0,0.36,3
CUST01101,New Customers,10,1,732.91,0.0,0.0,0.13,2
CUST01102,Loyal Customers,79,7,4318.54,0.0,0.0,0.22714285714285715,7
CUST01103,Loyal Customers,76,4,2384.85,1.0,0.0,0.175,0
CUST01104,Regular Customers,99,4,2069.01,1.0,0.0,0.3875,8
CUST01105,Loyal Customers,84,3,1353.63,1.0,0.0,0.21,6
CUST01106,Regular Customers,81,1,1006.69,0.0,0.0,0.03,14
CUST01107,Regular Customers,91,2,980.0699999999999,1.0,0.0,0.32,2
CUST01108,Loyal Customers,40,4,2883.75,1.0,0.0,0.3275,2
CUST01109,New Customers,25,1,304.94,0.0,0.0,0.44,7
CUST01110,At Risk Customers,260,6,3554.06,1.0,0.0,0.37333333333333335,1
CUST01111,High-Value Unhappy Customers,95,7,7703.55,3.0,0.0,0.2742857142857143,1
CUST01112,Loyal Customers,57,4,2800.7700000000004,2.0,0.0,0.3425,5
CUST01113,Discount Sensitive,107,4,1674.12,2.0,0.25,0.445,8
CUST01114,At Risk Customers,147,1,831.94,0.0,0.0,0.34,1
CUST01115,Loyal Customers,17,10,6722.41,5.0,0.1,0.29,4
CUST01116,Regular Customers,54,1,2054.97,1.0,0.0,0.24,7
CUST01117,Loyal Customers,42,8,5543.8,0.0,0.0,0.275,7
CUST01118,At Risk Customers,170,5,2165.5,2.0,0.2,0.32999999999999996,0
CUST01119,At Risk Customers,124,1,654.67,0.0,0.0,0.36,4
CUST01120,Loyal Customers,61,3,2357.69,1.0,0.3333333333333333,0.18333333333333335,7
CUST01121,Regular Customers,88,1,149.0,0.0,0.0,0.64,0
CUST01122,New Customers,6,1,1209.05,0.0,0.0,0.23,7
CUST01123,At Risk Customers,182,2,958.69,2.0,0.5,0.27,1
CUST01124,Regular Customers,172,9,5960.1,0.0,0.0,0.34777777777777774,9
CUST01125,At Risk Customers,245,5,4034.96,3.0,0.2,0.288,2
CUST01126,Regular Customers,16,2,2073.54,0.0,0.0,0.30500000000000005,11
CUST01127,At Risk Customers,130,2,774.6899999999999,0.0,0.0,0.325,1
CUST01128,Dormant Customers,182,1,1108.73,0.0,0.0,0.21,4
CUST01129,Regular Customers,157,1,675.97,0.0,0.0,0.39,7
CUST01130,Regular Customers,99,4,2506.58,2.0,0.0,0.3225,6
CUST01131,Loyal Customers,22,4,3713.8100000000004,3.0,0.0,0.27749999999999997,4
CUST01132,Champions,4,6,5419.860000000001,0.0,0.0,0.215,17
CUST01133,Regular Customers,36,2,779.1500000000001,0.0,0.0,0.30000000000000004,9
CUST01134,Loyal Customers,78,6,5861.26,2.0,0.0,0.2916666666666667,13
CUST01135,Regular Customers,93,3,3302.06,0.0,0.0,0.2733333333333334,2
CUST01136,Regular Customers,97,7,3931.0,5.0,0.14285714285714285,0.2642857142857143,1
CUST01137,Discount Sensitive,115,3,1483.05,3.0,0.3333333333333333,0.4466666666666667,9
CUST01138,At Risk Customers,134,5,2475.44,1.0,0.0,0.23399999999999999,2
CUST01139,New Customers,21,1,2270.63,0.0,0.0,0.28,4
CUST01140,Loyal Customers,22,5,4021.81,1.0,0.0,0.292,3
CUST01141,Regular Customers,115,1,691.6,1.0,0.0,0.19,2
CUST01142,Regular Customers,40,2,1015.4200000000001,0.0,0.0,0.26,19
CUST01143,New Customers,0,1,438.47,0.0,0.0,0.4,1
CUST01144,Loyal Customers,38,3,3548.18,1.0,0.3333333333333333,0.3233333333333333,6
CUST01145,At Risk Customers,183,3,1800.48,1.0,0.0,0.20333333333333334,2
CUST01146,Champions,23,6,5057.68,0.0,0.0,0.3383333333333334,12
CUST01147,Champions,1,5,3143.68,2.0,0.2,0.374,12
CUST01148,At Risk Customers,128,9,6527.14,3.0,0.1111111111111111,0.1388888888888889,1
CUST01149,Discount Sensitive,72,6,3722.95,1.0,0.0,0.41500000000000004,0
CUST01150,At Risk Customers,167,5,2478.69,1.0,0.2,0.31599999999999995,3
CUST01151,Regular Customers,105,4,3131.54,1.0,0.0,0.155,1
CUST01152,Loyal Customers,1,7,6158.0599999999995,1.0,0.0,0.21142857142857144,9
CUST01153,Regular Customers,33,1,714.43,1.0,1.0,0.4,7
CUST01154,Loyal Customers,55,4,2889.22,0.0,0.0,0.335,11
CUST01155,Loyal Customers,1,4,2257.0899999999997,2.0,0.5,0.3875,12
CUST01156,Loyal Customers,7,4,2151.96,0.0,0.0,0.3775,5
CUST01157,Loyal Customers,0,5,3696.5,2.0,0.4,0.26,7
CUST01158,Loyal Customers,42,3,3891.19,1.0,0.0,0.21,11
CUST01159,Loyal Customers,68,5,3132.18,2.0,0.0,0.314,2
CUST01160,Discount Sensitive,166,3,1700.8000000000002,1.0,0.0,0.43,2
CUST01161,Regular Customers,154,5,4953.99,2.0,0.2,0.21600000000000003,5
CUST01162,At Risk Customers,175,2,2483.96,0.0,0.0,0.155,1
CUST01163,Dormant Customers,375,1,379.14,1.0,0.0,0.2,3
CUST01164,Regular Customers,37,1,965.68,0.0,0.0,0.52,15
CUST01165,Regular Customers,155,2,1690.75,0.0,0.0,0.265,5
CUST01166,Loyal Customers,41,4,3104.76,2.0,0.25,0.1875,2
CUST01167,Loyal Customers,23,8,5924.16,1.0,0.0,0.31375,3
CUST01168,Regular Customers,14,1,510.5,0.0,0.0,0.3,8
CUST01169,Regular Customers,54,1,1183.74,1.0,1.0,0.36,13
CUST01170,At Risk Customers,139,2,1210.01,1.0,0.0,0.24000000000000002,2
CUST01171,At Risk Customers,132,1,744.73,0.0,0.0,0.51,3
CUST01172,Loyal Customers,27,9,7960.78,0.0,0.0,0.2811111111111111,4
CUST01173,High-Value Unhappy Customers,78,5,3912.61,1.0,0.0,0.22200000000000003,9
CUST01174,Loyal Customers,89,3,1722.3700000000001,1.0,0.0,0.25,10
CUST01175,Loyal Customers,48,8,5633.0,0.0,0.0,0.27,9
CUST01176,Dormant Customers,215,1,149.0,0.0,0.0,0.51,6
CUST01177,Loyal Customers,56,3,2144.58,0.0,0.0,0.27666666666666667,0
CUST01178,Loyal Customers,67,3,1298.14,0.0,0.0,0.32,10
CUST01179,Regular Customers,108,1,536.83,0.0,0.0,0.2,5
CUST01180,Regular Customers,23,2,2328.54,2.0,1.0,0.255,2
CUST01181,At Risk Customers,137,1,296.32,1.0,0.0,0.3,2
CUST01182,Regular Customers,108,4,3106.33,0.0,0.0,0.245,8
CUST01183,Loyal Customers,6,3,1498.98,1.0,0.3333333333333333,0.21,0
CUST01184,Loyal Customers,30,4,2161.4,0.0,0.0,0.265,5
CUST01185,Loyal Customers,23,6,5763.86,2.0,0.0,0.20833333333333334,1
CUST01186,At Risk Customers,153,3,2962.35,1.0,0.0,0.21666666666666667,1
CUST01187,Loyal Customers,26,3,1729.96,1.0,0.0,0.39666666666666667,3
CUST01188,Discount Sensitive,92,2,688.52,2.0,0.5,0.5700000000000001,14
CUST01189,Regular Customers,161,3,3126.0299999999997,1.0,0.0,0.14333333333333334,7
CUST01190,Loyal Customers,27,4,2968.92,0.0,0.0,0.3275,3
CUST01191,Regular Customers,52,1,510.71,0.0,0.0,0.57,1
CUST01192,Loyal Customers,24,4,2428.7599999999998,0.0,0.0,0.14250000000000002,11
CUST01193,Dormant Customers,457,1,270.13,0.0,0.0,0.32,0
CUST01194,Loyal Customers,85,3,1852.1599999999999,2.0,0.3333333333333333,0.33,2
CUST01195,Regular Customers,94,1,542.27,1.0,1.0,0.23,4
CUST01196,Regular Customers,111,3,3110.08,1.0,0.3333333333333333,0.34,9
CUST01197,Discount Sensitive,77,2,406.22,0.0,0.0,0.46,3
CUST01198,Regular Customers,31,1,592.73,1.0,0.0,0.32,5
CUST01199,At Risk Customers,359,3,2144.4,1.0,0.3333333333333333,0.25666666666666665,1
CUST01200,Regular Customers,58,1,524.27,0.0,0.0,0.02,5
CUST01201,High-Value Unhappy Customers,158,7,5885.4,4.0,0.0,0.21285714285714286,7
CUST01202,Regular Customers,132,1,650.67,0.0,0.0,0.3,10
CUST01203,Regular Customers,60,2,584.44,1.0,0.0,0.385,4
CUST01204,High-Value Unhappy Customers,81,7,4565.2699999999995,2.0,0.0,0.3085714285714286,0
CUST01205,Discount Sensitive,262,4,1861.62,0.0,0.0,0.4175,1
CUST01206,Regular Customers,73,1,819.46,0.0,0.0,0.16,10
CUST01207,Regular Customers,110,2,638.4200000000001,0.0,0.0,0.37,0
CUST01208,Regular Customers,95,3,1407.5300000000002,0.0,0.0,0.27999999999999997,1
CUST01209,Loyal Customers,14,6,2839.8,1.0,0.16666666666666666,0.3016666666666667,5
CUST01210,Dormant Customers,266,1,429.55,0.0,0.0,0.34,0
CUST01211,Loyal Customers,5,5,3668.5099999999998,4.0,0.2,0.394,8
CUST01212,Loyal Customers,20,6,5551.95,2.0,0.3333333333333333,0.3933333333333333,0
CUST01213,At Risk Customers,163,1,492.41,1.0,0.0,0.21,3
CUST01214,At Risk Customers,124,4,5584.12,0.0,0.0,0.2,2
CUST01215,Loyal Customers,80,4,3464.2299999999996,0.0,0.0,0.2,0
CUST01216,Regular Customers,107,1,1022.33,0.0,0.0,0.35,10
CUST01217,Regular Customers,163,2,1295.0,0.0,0.0,0.20500000000000002,6
CUST01218,High-Value Unhappy Customers,0,5,3872.15,1.0,0.0,0.276,6
CUST01219,Regular Customers,86,2,832.04,2.0,0.0,0.35,5
CUST01220,Regular Customers,98,1,1095.74,0.0,0.0,0.23,1
CUST01221,Regular Customers,13,1,405.2,0.0,0.0,0.33,6
CUST01222,New Customers,18,1,1199.39,0.0,0.0,0.04,0
CUST01223,Regular Customers,118,6,3738.91,1.0,0.0,0.29,1
CUST01224,Regular Customers,33,1,1005.1,0.0,0.0,0.33,7
CUST01225,Regular Customers,97,1,620.28,1.0,0.0,0.03,3
CUST01226,Loyal Customers,37,4,2967.87,2.0,0.5,0.3025,6
CUST01227,Loyal Customers,43,5,2824.19,1.0,0.2,0.284,8
CUST01228,At Risk Customers,212,4,2998.23,0.0,0.0,0.10750000000000001,1
CUST01229,Regular Customers,147,4,1965.74,1.0,0.25,0.235,5
CUST01230,Regular Customers,112,2,1398.63,0.0,0.0,0.28,2
CUST01231,Dormant Customers,226,1,872.98,0.0,0.0,0.07,0
CUST01232,Regular Customers,183,2,906.6800000000001,0.0,0.0,0.185,8
CUST01233,Loyal Customers,64,7,6627.36,1.0,0.0,0.2414285714285714,8
CUST01234,Regular Customers,115,3,2999.91,0.0,0.0,0.2733333333333334,3
CUST01235,At Risk Customers,161,5,3111.29,0.0,0.0,0.174,3
CUST01236,High-Value Unhappy Customers,6,10,5515.45,1.0,0.0,0.31799999999999995,8
CUST01237,Regular Customers,103,3,1474.19,1.0,0.0,0.34,1
CUST01238,Loyal Customers,68,6,4787.57,1.0,0.0,0.2866666666666667,1
CUST01239,Dormant Customers,193,1,592.44,0.0,0.0,0.2,7
CUST01240,Regular Customers,19,1,434.11,0.0,0.0,0.34,10
CUST01241,New Customers,38,1,185.08,0.0,0.0,0.28,9
CUST01242,Loyal Customers,29,9,10650.67,2.0,0.1111111111111111,0.2677777777777778,0
CUST01243,Loyal Customers,74,3,1470.48,1.0,0.0,0.2966666666666667,8
CUST01244,High-Value Unhappy Customers,34,5,3977.53,1.0,0.0,0.16999999999999998,7
CUST01245,At Risk Customers,255,2,1283.42,0.0,0.0,0.16499999999999998,2
CUST01246,At Risk Customers,262,3,2938.8999999999996,1.0,0.0,0.33666666666666667,1
CUST01247,New Customers,3,1,1439.66,1.0,0.0,0.24,12
CUST01248,Regular Customers,103,1,1386.38,0.0,0.0,0.31,5
CUST01249,Loyal Customers,57,4,2733.47,0.0,0.0,0.2025,12
CUST01250,At Risk Customers,175,1,612.27,1.0,0.0,0.34,0
CUST01251,High-Value Unhappy Customers,52,11,6352.58,4.0,0.18181818181818182,0.33,3
CUST01252,Loyal Customers,38,4,2575.58,0.0,0.0,0.365,1
CUST01253,Regular Customers,99,2,2035.62,0.0,0.0,0.15,13
CUST01254,Discount Sensitive,76,2,2465.71,1.0,0.0,0.44499999999999995,3
CUST01255,Regular Customers,78,1,2060.75,1.0,0.0,0.11,8
CUST01256,Dormant Customers,286,1,564.83,1.0,0.0,0.21,3
CUST01257,Loyal Customers,27,5,3430.98,2.0,0.2,0.316,4
CUST01258,High-Value Unhappy Customers,250,7,4454.38,1.0,0.0,0.35000000000000003,7
CUST01259,Regular Customers,94,6,4645.31,3.0,0.3333333333333333,0.3066666666666667,0
CUST01260,New Customers,9,1,913.67,0.0,0.0,0.02,4
CUST01261,Regular Customers,18,1,345.05,0.0,0.0,0.28,1
CUST01262,Regular Customers,25,1,195.09,0.0,0.0,0.57,11
CUST01263,Loyal Customers,32,9,6440.45,3.0,0.1111111111111111,0.28444444444444444,5
CUST01264,Regular Customers,51,2,2890.16,0.0,0.0,0.28,6
CUST01265,Discount Sensitive,15,2,1398.17,0.0,0.0,0.42000000000000004,12
CUST01266,High-Value Unhappy Customers,51,6,4779.33,2.0,0.16666666666666666,0.11,8
CUST01267,Loyal Customers,58,8,5703.88,1.0,0.0,0.1975,2
CUST01268,High-Value Unhappy Customers,19,7,6083.44,2.0,0.14285714285714285,0.19,5
CUST01269,Regular Customers,57,1,534.09,0.0,0.0,0.08,4
CUST01270,Regular Customers,57,1,309.87,1.0,0.0,0.43,4
CUST01271,Regular Customers,12,1,529.98,0.0,0.0,0.31,8
CUST01272,Regular Customers,44,1,1860.0,0.0,0.0,0.27,1
CUST01273,At Risk Customers,149,2,1602.01,1.0,0.0,0.315,1
CUST01274,Champions,25,7,5246.08,3.0,0.0,0.3657142857142857,15
CUST01275,Loyal Customers,34,3,2647.93,1.0,0.0,0.26666666666666666,14
CUST01276,Regular Customers,120,4,2151.47,1.0,0.25,0.33,3
CUST01277,Regular Customers,99,5,3500.13,0.0,0.0,0.31,6
CUST01278,Loyal Customers,65,4,2385.52,1.0,0.25,0.25,1
CUST01279,Regular Customers,101,1,1494.42,1.0,1.0,0.35,3
CUST01280,Loyal Customers,35,8,8071.46,0.0,0.0,0.3025,5
CUST01281,At Risk Customers,215,3,1971.02,0.0,0.0,0.3233333333333333,4
CUST01282,Regular Customers,78,1,499.65,1.0,0.0,0.2,5
CUST01283,High-Value Unhappy Customers,40,10,6697.49,3.0,0.1,0.31999999999999995,7
CUST01284,At Risk Customers,192,5,4033.89,1.0,0.0,0.336,1
CUST01285,High-Value Unhappy Customers,124,8,6478.76,1.0,0.0,0.255,3
CUST01286,At Risk Customers,226,3,2241.96,0.0,0.0,0.26,2
CUST01287,Loyal Customers,89,3,1584.08,1.0,0.0,0.36999999999999994,3
CUST01288,At Risk Customers,132,1,486.14,0.0,0.0,0.38,0
CUST01289,New Customers,3,1,742.76,0.0,0.0,0.18,9
CUST01290,Regular Customers,53,2,1164.42,0.0,0.0,0.26,9
CUST01291,At Risk Customers,193,4,2476.76,1.0,0.25,0.28250000000000003,3
CUST01292,Regular Customers,41,2,2412.52,0.0,0.0,0.155,3
CUST01293,Loyal Customers,15,7,5039.13,1.0,0.0,0.2657142857142857,0
CUST01294,Regular Customers,3,1,750.26,0.0,0.0,0.45,9
CUST01295,High-Value Unhappy Customers,121,4,12408.61,1.0,0.25,0.155,11
CUST01296,Regular Customers,16,2,1024.56,0.0,0.0,0.355,2
CUST01297,Loyal Customers,2,4,1798.5700000000002,2.0,0.0,0.27,6
CUST01298,At Risk Customers,329,4,1161.46,1.0,0.25,0.3525,0
CUST01299,Regular Customers,171,3,2011.06,0.0,0.0,0.20333333333333337,8
CUST01300,Champions,46,7,4203.76,1.0,0.0,0.33428571428571424,10
CUST01301,Loyal Customers,85,4,1662.8999999999999,2.0,0.0,0.38,4
CUST01302,Loyal Customers,1,8,6399.610000000001,0.0,0.0,0.2425,8
CUST01303,Regular Customers,20,2,1442.63,2.0,0.0,0.28,3
CUST01304,Loyal Customers,27,5,2476.58,1.0,0.0,0.238,8
CUST01305,Regular Customers,50,1,311.4,0.0,0.0,0.45,8
CUST01306,Loyal Customers,54,6,7388.34,1.0,0.16666666666666666,0.24,2
CUST01307,At Risk Customers,234,2,1179.22,0.0,0.0,0.22,4
CUST01308,Regular Customers,119,3,2085.04,0.0,0.0,0.24666666666666667,5
CUST01309,Discount Sensitive,73,6,3102.24,0.0,0.0,0.4083333333333334,2
CUST01310,High-Value Unhappy Customers,139,5,4044.83,3.0,0.0,0.266,8
CUST01311,High-Value Unhappy Customers,43,5,3799.01,1.0,0.0,0.33199999999999996,1
CUST01312,Loyal Customers,14,5,4551.03,0.0,0.0,0.21600000000000003,5
CUST01313,Loyal Customers,4,6,7482.84,1.0,0.0,0.26666666666666666,6
CUST01314,Loyal Customers,1,5,4109.4400000000005,2.0,0.2,0.246,5
CUST01315,Dormant Customers,222,1,473.31,0.0,0.0,0.29,1
CUST01316,Regular Customers,120,1,407.44,1.0,0.0,0.25,13
CUST01317,At Risk Customers,256,4,3389.0,0.0,0.0,0.185,1
CUST01318,At Risk Customers,130,2,911.45,0.0,0.0,0.1,2
CUST01319,Regular Customers,111,1,336.29,0.0,0.0,0.48,10
CUST01320,Regular Customers,150,3,1828.6799999999998,1.0,0.3333333333333333,0.18999999999999997,6
CUST01321,Regular Customers,99,6,2320.32,3.0,0.16666666666666666,0.3183333333333333,12
CUST01322,Regular Customers,96,4,3476.6,0.0,0.0,0.2525,2
CUST01323,Discount Sensitive,276,3,1273.29,0.0,0.0,0.43333333333333335,3
CUST01324,Dormant Customers,227,1,967.23,0.0,0.0,0.14,1
CUST01325,At Risk Customers,186,5,5492.81,2.0,0.0,0.22400000000000003,1
CUST01326,At Risk Customers,131,3,4393.63,0.0,0.0,0.35000000000000003,3
CUST01327,Loyal Customers,83,5,6114.08,0.0,0.0,0.22799999999999998,10
CUST01328,Regular Customers,54,2,2001.3,0.0,0.0,0.235,5
CUST01329,Loyal Customers,61,3,1252.03,1.0,0.3333333333333333,0.2866666666666667,5
CUST01330,Loyal Customers,3,5,5048.89,1.0,0.0,0.22600000000000003,6
CUST01331,Champions,14,6,5693.12,2.0,0.0,0.2833333333333333,10
CUST01332,Loyal Customers,17,4,3364.3,0.0,0.0,0.28,7
CUST01333,New Customers,47,1,420.65,0.0,0.0,0.18,2
CUST01334,At Risk Customers,160,4,2962.17,1.0,0.0,0.1625,1
CUST01335,Loyal Customers,75,4,3549.84,1.0,0.0,0.24250000000000002,6
CUST01336,Regular Customers,1,2,910.6700000000001,0.0,0.0,0.22999999999999998,0
CUST01337,Regular Customers,49,1,793.95,0.0,0.0,0.32,14
CUST01338,New Customers,7,1,232.88,1.0,1.0,0.43,14
CUST01339,At Risk Customers,162,1,450.33,1.0,0.0,0.26,3
CUST01340,Regular Customers,76,1,624.33,0.0,0.0,0.07,5
CUST01341,New Customers,38,1,395.13,0.0,0.0,0.23,5
CUST01342,Loyal Customers,84,3,2125.98,0.0,0.0,0.2966666666666667,10
CUST01343,High-Value Unhappy Customers,4,6,3668.71,1.0,0.0,0.18666666666666668,3
CUST01344,Dormant Customers,395,1,1054.04,0.0,0.0,0.28,3
CUST01345,Regular Customers,38,1,2465.11,0.0,0.0,0.26,7
CUST01346,Loyal Customers,38,10,6605.54,2.0,0.0,0.363,5
CUST01347,At Risk Customers,128,1,316.63,0.0,0.0,0.39,3
CUST01348,At Risk Customers,140,4,2160.61,1.0,0.25,0.245,3
CUST01349,Regular Customers,83,2,2446.67,0.0,0.0,0.20500000000000002,0
CUST01350,At Risk Customers,190,2,1242.73,1.0,0.0,0.215,1
CUST01351,Regular Customers,30,1,542.87,1.0,1.0,0.42,7
CUST01352,At Risk Customers,123,7,5877.57,2.0,0.14285714285714285,0.3614285714285714,1
CUST01353,Regular Customers,73,1,597.26,1.0,0.0,0.23,1
CUST01354,Regular Customers,2,2,1041.99,1.0,0.0,0.355,10
CUST01355,Regular Customers,88,1,547.04,0.0,0.0,0.3,2
CUST01356,Regular Customers,42,2,1149.21,1.0,0.0,0.265,0
CUST01357,At Risk Customers,126,6,4681.22,0.0,0.0,0.35000000000000003,2
CUST01358,New Customers,18,1,862.52,0.0,0.0,0.32,14
CUST01359,Regular Customers,106,5,3628.17,3.0,0.0,0.274,3
CUST01360,Regular Customers,160,8,12310.69,2.0,0.0,0.395,6
CUST01361,New Customers,5,1,805.77,0.0,0.0,0.21,6
CUST01362,Loyal Customers,80,4,2803.19,2.0,0.0,0.32,16
CUST01363,Loyal Customers,83,4,3031.55,0.0,0.0,0.295,7
CUST01364,At Risk Customers,148,1,1261.0,0.0,0.0,0.2,3
CUST01365,At Risk Customers,247,2,749.98,0.0,0.0,0.36,1
CUST01366,High-Value Unhappy Customers,98,6,3862.08,1.0,0.0,0.4466666666666666,4
CUST01367,Regular Customers,56,1,363.62,1.0,0.0,0.23,8
CUST01368,Dormant Customers,308,1,498.64,0.0,0.0,0.33,8
CUST01369,Regular Customers,24,1,477.43,1.0,1.0,0.2,10
CUST01370,At Risk Customers,161,3,3575.2599999999998,0.0,0.0,0.18333333333333335,2
CUST01371,Regular Customers,8,2,2334.49,1.0,0.0,0.225,6
CUST01372,Regular Customers,71,1,366.8,1.0,1.0,0.1,5
CUST01373,New Customers,45,1,291.54,0.0,0.0,0.6,4
CUST01374,Regular Customers,88,1,282.0,0.0,0.0,0.19,5
CUST01375,Loyal Customers,64,3,2044.1399999999999,0.0,0.0,0.21,4
CUST01376,Regular Customers,34,1,541.57,0.0,0.0,0.02,6
CUST01377,New Customers,9,1,387.27,1.0,0.0,0.39,10
CUST01378,Regular Customers,117,1,348.74,0.0,0.0,0.16,14
CUST01379,Dormant Customers,186,1,2392.34,0.0,0.0,0.0,6
CUST01380,Loyal Customers,44,5,2855.06,1.0,0.0,0.316,1
CUST01381,Champions,2,8,5555.42,0.0,0.0,0.24125000000000002,11
CUST01382,Loyal Customers,4,3,1589.74,1.0,0.3333333333333333,0.16666666666666666,5
CUST01383,Loyal Customers,13,4,2106.63,1.0,0.0,0.1975,14
CUST01384,High-Value Unhappy Customers,145,6,7520.42,2.0,0.16666666666666666,0.2733333333333334,5
CUST01385,Champions,0,5,2613.37,1.0,0.2,0.372,10
CUST01386,High-Value Unhappy Customers,14,6,7173.83,4.0,0.16666666666666666,0.2316666666666667,5
CUST01387,At Risk Customers,128,7,6963.04,0.0,0.0,0.23,2
CUST01388,Regular Customers,70,2,3498.38,0.0,0.0,0.305,1
CUST01389,Loyal Customers,70,4,2967.57,1.0,0.0,0.23,5
CUST01390,Champions,9,4,3249.7799999999997,0.0,0.0,0.1325,11
CUST01391,Regular Customers,94,3,3715.46,1.0,0.0,0.16,11
CUST01392,New Customers,16,1,1415.53,0.0,0.0,0.25,2
CUST01393,Loyal Customers,85,4,2203.42,0.0,0.0,0.26,0
CUST01394,Champions,16,5,5665.21,0.0,0.0,0.372,15
CUST01395,Loyal Customers,32,6,6043.93,0.0,0.0,0.3466666666666667,4
CUST01396,At Risk Customers,127,1,826.44,1.0,0.0,0.35,2
CUST01397,Champions,4,7,6176.97,1.0,0.0,0.18571428571428572,12
CUST01398,Regular Customers,57,1,1672.19,1.0,1.0,0.12,6
CUST01399,High-Value Unhappy Customers,19,7,4005.24,2.0,0.14285714285714285,0.35428571428571426,10
CUST01400,At Risk Customers,134,2,863.9,0.0,0.0,0.195,1
CUST01401,Regular Customers,75,2,1991.48,0.0,0.0,0.19,3
CUST01402,At Risk Customers,254,2,1474.48,1.0,0.0,0.265,0
CUST01403,At Risk Customers,329,4,2287.41,0.0,0.0,0.14,1
CUST01404,High-Value Unhappy Customers,202,9,6788.52,2.0,0.1111111111111111,0.22333333333333336,12
CUST01405,At Risk Customers,140,3,2413.52,0.0,0.0,0.3133333333333333,2
CUST01406,At Risk Customers,222,5,5888.31,1.0,0.0,0.21400000000000002,2
CUST01407,At Risk Customers,139,3,1992.79,2.0,0.0,0.18333333333333335,3
CUST01408,Discount Sensitive,307,2,792.08,0.0,0.0,0.41000000000000003,0
CUST01409,Loyal Customers,26,5,3035.77,2.0,0.2,0.388,1
CUST01410,Regular Customers,146,8,6063.07,1.0,0.0,0.3875,11
CUST01411,At Risk Customers,183,5,3777.5,2.0,0.0,0.398,0
CUST01412,Regular Customers,91,1,348.68,0.0,0.0,0.34,9
CUST01413,Dormant Customers,234,1,623.43,0.0,0.0,0.2,2
CUST01414,Champions,30,4,2862.6,2.0,0.0,0.225,10
CUST01415,New Customers,9,1,509.5,0.0,0.0,0.29,9
CUST01416,Loyal Customers,50,6,4155.25,5.0,0.5,0.24833333333333332,11
CUST01417,At Risk Customers,149,7,3650.18,2.0,0.0,0.27714285714285714,3
CUST01418,Discount Sensitive,176,2,1190.06,0.0,0.0,0.42500000000000004,10
CUST01419,Loyal Customers,41,3,2210.94,0.0,0.0,0.3066666666666667,1
CUST01420,Loyal Customers,67,4,4338.21,1.0,0.0,0.3225,14
CUST01421,Browsers Not Buyers,46,1,1155.37,1.0,1.0,0.25,16
CUST01422,Loyal Customers,58,4,2154.09,1.0,0.25,0.16,3
CUST01423,Regular Customers,41,2,840.3499999999999,0.0,0.0,0.29000000000000004,5
CUST01424,Regular Customers,93,1,2318.97,0.0,0.0,0.43,3
CUST01425,Regular Customers,48,1,1148.76,0.0,0.0,0.32,3
CUST01426,New Customers,24,1,872.32,0.0,0.0,0.28,8
